id.condition,strides,drops,strides.cut,strides.new.length,h.original,h.random,h.contiguous
S007_G01_D02_B02_T03,206,0.06,12,194,0.837875110091525,0.847914090151819,0.841232034015685
S007_G01_D02_B03_T01,206,0.06,12,194,0.768390437731883,0.767128768374332,0.792756978950237
S007_G01_D02_B03_T02,205,0.06,12,193,0.744157465017547,0.736365351633509,0.735050624055835
S007_G01_D02_B03_T03,206,0.06,12,194,0.841299785138387,0.870713374176727,0.850103581266574
S008_G01_D01_B01_T01,245,0.06,14,231,0.985366429393521,0.983494304695627,0.986567331590287
S008_G01_D01_B01_T02,253,0.06,15,238,0.978001841087827,0.978543780824676,0.976714690586286
S008_G01_D01_B01_T03,252,0.06,15,237,0.86645454044403,0.859217271883243,0.875678464078976
S008_G01_D01_B02_T01,254,0.06,15,239,0.986211369349818,0.986794574319194,0.987685997496067
S008_G01_D01_B02_T02,255,0.06,15,240,0.971804811998089,0.974350634813635,0.976365471577612
S008_G01_D01_B02_T03,250,0.06,15,235,0.882519042859337,0.824454451336017,0.890469848514041
S008_G01_D01_B03_T01,247,0.06,14,233,0.983167109240002,0.979096780205236,0.980273261771792
S008_G01_D01_B03_T02,248,0.06,14,234,0.985649919784302,0.98212158578925,0.984496766732537
S008_G01_D01_B03_T03,244,0.06,14,230,0.953135117978915,0.954187523150991,0.945183497652582
S008_G01_D02_B01_T01,276,0.06,16,260,0.991399437618814,0.990336146612033,0.992118467356189
S008_G01_D02_B01_T02,273,0.06,16,257,0.951680495528207,0.963714409362259,0.959799071488715
S008_G01_D02_B01_T03,274,0.06,16,258,0.982011560505267,0.967724200812843,0.985907953661781
S008_G01_D02_B02_T01,272,0.06,16,256,0.958759090872257,0.95874490731372,0.958513025185571
S008_G01_D02_B02_T02,267,0.06,16,251,0.859015645534746,0.886105073544295,0.800616112436742
S008_G01_D02_B02_T03,264,0.06,15,249,0.843425612430485,0.852091780638408,0.869151696066513
S008_G01_D02_B03_T01,271,0.06,16,255,0.989982708784735,0.990286121219663,0.989814794877372
S008_G01_D02_B03_T02,264,0.06,15,249,0.905063257519215,0.922469632854191,0.890182260134427
S008_G01_D02_B03_T03,264,0.06,15,249,0.981687367205217,0.987262536945997,0.983714730300675
S009_G03_D01_B01_T01,254,0.06,15,239,0.758980738293362,0.766323827726137,0.755960229137875
S009_G03_D01_B01_T02,253,0.06,15,238,0.727356383267191,0.727752997296632,0.735634350452232
S009_G03_D01_B01_T03,250,0.06,15,235,0.813354395171958,0.818306674792717,0.818888633356326
S009_G03_D01_B02_T01,247,0.06,14,233,0.83718317085801,0.838693150083249,0.835334323089881
S009_G03_D01_B02_T02,248,0.06,14,234,0.772177086766043,0.78659141161441,0.776530887137661
S009_G03_D01_B02_T03,249,0.06,14,235,0.807187585612934,0.826584285529875,0.815433442281031
S009_G03_D01_B03_T01,251,0.06,15,236,0.816448986931191,0.82168570638605,0.817493954100175
S009_G03_D01_B03_T02,245,0.06,14,231,0.859363809141669,0.870161532438511,0.849752212417081
S009_G03_D01_B03_T03,247,0.06,14,233,0.769773125560743,0.782312767372758,0.766996099587526
S009_G03_D02_B01_T01,251,0.06,15,236,0.784309963451987,0.789085621984755,0.79201983636247
S009_G03_D02_B01_T02,245,0.06,14,231,0.807268647066568,0.83130781530245,0.812863910801582
S009_G03_D02_B01_T03,243,0.06,14,229,0.865944486759551,0.856167830499045,0.867666098434167
S009_G03_D02_B02_T01,252,0.06,15,237,0.847441707478316,0.862284510566187,0.86046885845947
S009_G03_D02_B02_T02,251,0.06,15,236,0.881335817131527,0.878611580299783,0.87240701143109
S009_G03_D02_B02_T03,249,0.06,14,235,0.88304452232555,0.869291409694861,0.879938066939766
S009_G03_D02_B03_T01,244,0.06,14,230,0.635312671361782,0.65075613560598,0.616265369839282
S009_G03_D02_B03_T02,245,0.06,14,231,0.874753081224629,0.870157977719007,0.879010506825531
S009_G03_D02_B03_T03,241,0.06,14,227,0.868402954748276,0.87889311603633,0.863211664041701
S010_G01_D01_B01_T02,237,0.06,14,223,0.610081381537096,0.608192309996292,0.610922507919299
S010_G01_D01_B01_T03,236,0.06,14,222,0.592502718721053,0.573864948397376,0.596994940771717
S010_G01_D01_B02_T01,237,0.06,14,223,0.609882243352832,0.593838179296663,0.603655362798511
S010_G01_D01_B02_T02,234,0.06,14,220,0.601198730957879,0.617158213695659,0.616142077908984
S010_G01_D01_B02_T03,233,0.06,13,220,0.450945626966605,0.442887012789852,0.437818461449648
S010_G01_D01_B03_T01,234,0.06,14,220,0.480733546232556,0.479124265367281,0.478831917223364
S010_G01_D01_B03_T02,233,0.06,13,220,0.588441443090738,0.582616336462662,0.581831784912228
S010_G01_D01_B03_T03,231,0.06,13,218,0.604213292964002,0.598156975742576,0.436991166825398
S010_G01_D02_B01_T01,233,0.06,13,220,0.59278373303058,0.59771211623653,0.602636487428692
S010_G01_D02_B01_T02,227,0.06,13,214,0.641679101959503,0.668912757519551,0.625688241583936
S010_G01_D02_B02_T01,228,0.06,13,215,0.632248098834649,0.65748211987734,0.638152847631045
S010_G01_D02_B02_T02,233,0.06,13,220,0.776922568058523,0.784581576274318,0.778856391236052
S010_G01_D02_B02_T03,231,0.06,13,218,0.651685038789813,0.669911840969615,0.644276082249615
S010_G01_D02_B03_T01,229,0.06,13,216,0.730138351178857,0.743930902653309,0.730759068686291
S010_G01_D02_B03_T02,228,0.06,13,215,0.629892707952198,0.630269752202807,0.629666504824223
S010_G01_D02_B03_T03,228,0.06,13,215,0.648525089731929,0.641285000260253,0.643503241429574
S011_G01_D01_B01_T01,217,0.06,13,204,0.728852096211959,0.730836202242259,0.726699183992761
S011_G01_D01_B01_T02,219,0.06,13,206,0.43539005870129,0.434402066031845,0.449766362132287
S011_G01_D01_B01_T03,220,0.06,13,207,0.56845715673031,0.567798204494452,0.571125897833263
S011_G01_D01_B02_T01,220,0.06,13,207,0.368657618041763,0.369370779633867,0.377423480121813
S011_G01_D01_B02_T02,219,0.06,13,206,0.372632850777947,0.362087410325266,0.371140262212735
S011_G01_D01_B02_T03,219,0.06,13,206,0.281863377316728,0.338853600994547,0.296587900122244
S011_G01_D01_B03_T01,218,0.06,13,205,0.359606881140365,0.379799234077147,0.332303446840778
S011_G01_D01_B03_T02,218,0.06,13,205,0.34099096288438,0.356030843543849,0.342257786097245
S011_G01_D01_B03_T03,218,0.06,13,205,0.248680079116188,0.277907440168697,0.244366593139588
S011_G01_D02_B01_T01,221,0.06,13,208,0.546870125931567,0.530500880559442,0.56861432561615
S011_G01_D02_B01_T02,221,0.06,13,208,0.318997130710629,0.360010366202342,0.318231935163245
S011_G01_D02_B01_T03,220,0.06,13,207,0.381304567861654,0.364411311570007,0.396476225955855
S011_G01_D02_B02_T01,216,0.06,12,204,0.347962979381869,0.317705196278827,0.324088468690485
S011_G01_D02_B02_T02,217,0.06,13,204,0.347187073667708,0.370150066723256,0.333248325581894
S011_G01_D02_B02_T03,217,0.06,13,204,0.355403465991284,0.345667404357966,0.343608996371374
S011_G01_D02_B03_T01,217,0.06,13,204,0.463383458526231,0.50857868511563,0.449404654899989
S011_G01_D02_B03_T02,215,0.06,12,203,0.502411733349237,0.539216591305301,0.516801312256419
S011_G01_D02_B03_T03,215,0.06,12,203,0.326771904090207,0.324893176508968,0.329954968351829
S012_G01_D01_B01_T01,207,0.06,12,195,0.828091825852256,0.824114433051194,0.833863418824843
S012_G01_D01_B01_T02,210,0.06,12,198,0.824095408865339,0.817963702684235,0.774661293823888
S012_G01_D01_B01_T03,206,0.06,12,194,0.817443238583806,0.839039695500433,0.838747308783929
S012_G01_D01_B02_T01,209,0.06,12,197,0.756728811637246,0.765551501826897,0.773243915297318
S012_G01_D01_B02_T02,209,0.06,12,197,0.915039156992956,0.909386167290049,0.906585324370847
S012_G01_D01_B02_T03,208,0.06,12,196,0.956714086627321,0.966641115097926,0.956620881314968
S012_G01_D01_B03_T01,210,0.06,12,198,0.846311341995663,0.856372908861724,0.868214489552392
S012_G01_D01_B03_T03,213,0.06,12,201,0.770984455368467,0.79089690702399,0.776811538028355
S012_G01_D02_B01_T01,213,0.06,12,201,0.87982541035472,0.870391888858184,0.876895496123373
S012_G01_D02_B01_T02,219,0.06,13,206,0.859493491108989,0.866907379363577,0.882453442506914
S012_G01_D02_B01_T03,219,0.06,13,206,0.702101526056511,0.72215117622181,0.705257928295301
S012_G01_D02_B02_T01,219,0.06,13,206,0.782766234142488,0.699175331988535,0.786005274663684
S012_G01_D02_B02_T02,219,0.06,13,206,0.726735109942719,0.735684833138888,0.74795154368966
S012_G01_D02_B02_T03,220,0.06,13,207,0.734178863139058,0.731061943893379,0.739048638784372
S012_G01_D02_B03_T01,219,0.06,13,206,0.89981047560257,0.892493138251354,0.91279084407705
S012_G01_D02_B03_T02,221,0.06,13,208,0.855658595668765,0.855016852383518,0.852442780492308
S012_G01_D02_B03_T03,222,0.06,13,209,0.688183129425331,0.722380786285159,0.696712827355334
S013_G03_D01_B01_T03,249,0.06,14,235,0.665101877465008,0.671075936553139,0.676629043238823
S013_G03_D01_B02_T01,248,0.06,14,234,0.688034021280738,0.691060471544099,0.675541838157495
S013_G03_D01_B02_T02,246,0.06,14,232,0.616799992867559,0.620019415278006,0.611248796686762
S013_G03_D01_B02_T03,247,0.06,14,233,0.671423232044488,0.668274561518128,0.682728596147828
S013_G03_D01_B03_T01,249,0.06,14,235,0.624477491294478,0.604935351811289,0.613693956668204
S013_G03_D01_B03_T02,247,0.06,14,233,0.656483429124098,0.679917064439428,0.656681081566663
S013_G03_D01_B03_T03,249,0.06,14,235,0.655068884520856,0.652669968888788,0.655133358832573
S013_G03_D02_B01_T01,249,0.06,14,235,0.545151548478894,0.571620440690425,0.564277430261744
S013_G03_D02_B01_T02,247,0.06,14,233,0.505133091178847,0.511348875840519,0.506959390249065
S013_G03_D02_B01_T03,247,0.06,14,233,0.510822389769202,0.507207947817825,0.520521803726928
S013_G03_D02_B02_T01,246,0.06,14,232,0.564245490300698,0.563136991292366,0.574487693986378
S013_G03_D02_B02_T02,245,0.06,14,231,0.599406024893193,0.607755577687878,0.596465987449015
S013_G03_D02_B02_T03,245,0.06,14,231,0.572262464207842,0.562061307331604,0.576817157119342
S013_G03_D02_B03_T01,247,0.06,14,233,0.578655625608429,0.587675860423293,0.574507505424793
S013_G03_D02_B03_T02,246,0.06,14,232,0.578370129443118,0.581145982437903,0.576065655305111
S013_G03_D02_B03_T03,247,0.06,14,233,0.559476165107895,0.574063938797511,0.565687484644062
S014_G01_D01_B01_T01,180,0.06,10,170,0.57450928719948,0.596411360765259,0.571604454909083
S014_G01_D01_B01_T02,183,0.06,10,173,0.720584119326979,0.733845378028085,0.749073064896346
S014_G01_D01_B01_T03,185,0.06,11,174,0.578223634475119,0.581522182274165,0.566708071614344
S014_G01_D01_B02_T01,188,0.06,11,177,0.545521338294746,0.530115001327465,0.573097739639783
S014_G01_D01_B02_T02,188,0.06,11,177,0.580745269025439,0.592486932773597,0.612651986078035
S014_G01_D01_B02_T03,189,0.06,11,178,0.632059116394314,0.626300440591108,0.641686658004007
S014_G01_D01_B03_T01,188,0.06,11,177,0.67405302273487,0.669492137761314,0.674899212814774
S014_G01_D01_B03_T02,191,0.06,11,180,0.488655384803801,0.485696868302018,0.494585418163413
S014_G01_D01_B03_T03,189,0.06,11,178,0.518633778758006,0.527388085792203,0.514686663578904
S014_G01_D02_B01_T01,195,0.06,11,184,0.637541789071208,0.625267582890827,0.633867462481249
S014_G01_D02_B01_T02,196,0.06,11,185,0.584318993660918,0.594809775363477,0.595029612620389
S014_G01_D02_B01_T03,195,0.06,11,184,0.708635188338007,0.71199968224857,0.708494258511341
S014_G01_D02_B02_T01,197,0.06,11,186,0.525240160590261,0.530975532044634,0.538038198304398
S014_G01_D02_B02_T02,195,0.06,11,184,0.634878018719962,0.648455659539863,0.628206851671642
S014_G01_D02_B02_T03,195,0.06,11,184,0.549309636190822,0.539027354657675,0.578240711907149
S014_G01_D02_B03_T01,197,0.06,11,186,0.607171725349661,0.603113486729668,0.623811017404134
S014_G01_D02_B03_T02,195,0.06,11,184,0.830914878216493,0.826737540459947,0.849800461611525
S014_G01_D02_B03_T03,197,0.06,11,186,0.75565571436347,0.753017545521276,0.750159865197874
S015_G01_D01_B01_T01,185,0.06,11,174,0.855304698223532,0.868717650362028,0.848821268139241
S015_G01_D01_B01_T02,204,0.06,12,192,0.726562107706966,0.720955596112605,0.733494540829672
S015_G01_D01_B01_T03,207,0.06,12,195,0.837958405502102,0.846561329073795,0.857142337634361
S015_G01_D01_B02_T01,210,0.06,12,198,0.894641356233173,0.898969262315863,0.913877416196165
S015_G01_D01_B02_T02,215,0.06,12,203,0.895870279787919,0.890425958486671,0.897177947652692
S015_G01_D01_B02_T03,215,0.06,12,203,0.858720680031665,0.853558854134343,0.856732418850746
S015_G01_D01_B03_T01,218,0.06,13,205,0.781614897255427,0.819724424173799,0.775041424346195
S015_G01_D01_B03_T02,223,0.06,13,210,0.86785337578026,0.869917052875196,0.87224571713735
S015_G01_D01_B03_T03,219,0.06,13,206,0.865346370464513,0.87117214119171,0.863392492330067
S015_G01_D02_B01_T01,215,0.06,12,203,0.839432152520336,0.843769663177216,0.819175916408353
S015_G01_D02_B01_T02,214,0.06,12,202,0.85849048301437,0.866687570455193,0.872483946547363
S015_G01_D02_B01_T03,216,0.06,12,204,0.817983670271918,0.830282602410095,0.813472583902509
S015_G01_D02_B02_T01,208,0.06,12,196,0.84807737116616,0.861026427065047,0.836771045071791
S015_G01_D02_B02_T02,215,0.06,12,203,0.860430182237579,0.842407535931475,0.871281523754151
S015_G01_D02_B02_T03,217,0.06,13,204,0.860334661640539,0.859130290699313,0.860669483779622
S015_G01_D02_B03_T01,223,0.06,13,210,0.753553544614979,0.745792461250715,0.768090058124708
S015_G01_D02_B03_T02,225,0.06,13,212,0.803085792500606,0.800597253230025,0.795620278788377
S015_G01_D02_B03_T03,231,0.06,13,218,0.924925892910851,0.930094685575082,0.926530204883339
S016_G01_D01_B01_T01,234,0.06,14,220,0.603945707026819,0.612067548644792,0.613281798350887
S016_G01_D01_B01_T02,232,0.06,13,219,0.702627250435415,0.703809010404916,0.705676808002104
S016_G01_D01_B01_T03,229,0.06,13,216,0.72755011060047,0.742827420404951,0.738977980311008
S016_G01_D01_B02_T01,227,0.06,13,214,0.733190820278778,0.730688854030044,0.724231196010701
S016_G01_D01_B02_T02,230,0.06,13,217,0.710572444475789,0.682383410065792,0.722742419160663
S016_G01_D01_B02_T03,229,0.06,13,216,0.742969354977803,0.732277516685685,0.702437283697014
S016_G01_D01_B03_T01,231,0.06,13,218,0.686592710555152,0.694746459138344,0.683686216855129
S016_G01_D01_B03_T02,232,0.06,13,219,0.800173845659172,0.813409311382481,0.807234527057255
S016_G01_D01_B03_T03,231,0.06,13,218,0.69945569614084,0.699117417805006,0.716633266789497
S016_G01_D02_B01_T01,228,0.06,13,215,0.797654964633896,0.791891678709436,0.787941702652668
S016_G01_D02_B01_T02,229,0.06,13,216,0.798387534278806,0.799889639584245,0.802203781499717
S016_G01_D02_B01_T03,228,0.06,13,215,0.722674205631646,0.726389650134733,0.712499694047961
S016_G01_D02_B02_T01,228,0.06,13,215,0.630448688575485,0.635947640743058,0.62083157457675
S016_G01_D02_B02_T02,229,0.06,13,216,0.729620144271869,0.690867825637448,0.732384476146088
S016_G01_D02_B02_T03,231,0.06,13,218,0.664850698354515,0.656956087382469,0.662751288637287
S016_G01_D02_B03_T01,229,0.06,13,216,0.635458819641228,0.620283359126452,0.635133783785751
S016_G01_D02_B03_T02,229,0.06,13,216,0.734805453903792,0.736971995723408,0.734809716407032
S016_G01_D02_B03_T03,228,0.06,13,215,0.666203254486623,0.672072933365659,0.656434105938705
S017_G01_D01_B01_T01,207,0.06,12,195,0.759409999602856,0.75901250769851,0.755918924868031
S017_G01_D01_B01_T02,201,0.06,12,189,0.704367044205188,0.700995741535906,0.7024586859061
S017_G01_D01_B01_T03,203,0.06,12,191,0.695101698723716,0.710021410438252,0.699130469746078
S017_G01_D01_B02_T01,202,0.06,12,190,0.582410396955358,0.598221723315512,0.584306050931389
S017_G01_D01_B02_T02,204,0.06,12,192,0.73226731260984,0.731118383953458,0.753605800711183
S017_G01_D01_B02_T03,204,0.06,12,192,0.72039906060174,0.722031667658157,0.733467053446422
S017_G01_D01_B03_T01,201,0.06,12,189,0.727721965417938,0.731754791209246,0.733433710930341
S017_G01_D01_B03_T02,201,0.06,12,189,0.637892265174438,0.638797762233576,0.63043634023558
S017_G01_D01_B03_T03,204,0.06,12,192,0.817012676030409,0.812775784058288,0.815801104563103
S018_G01_D01_B01_T01,234,0.06,14,220,0.878430665106914,0.851377655661085,0.881900994296093
S018_G01_D01_B01_T02,236,0.06,14,222,0.824155280956212,0.823079227070398,0.827117970733082
S018_G01_D01_B01_T03,236,0.06,14,222,0.916526029379597,0.901680311040655,0.902228957760361
S018_G01_D01_B02_T01,238,0.06,14,224,0.879147157883409,0.892609962534727,0.880997854347339
S018_G01_D01_B02_T02,238,0.06,14,224,0.750503246268726,0.736537058666849,0.73858439306783
S018_G01_D01_B02_T03,239,0.06,14,225,0.756433815461987,0.762543898687273,0.76197946602011
S018_G01_D01_B03_T01,242,0.06,14,228,0.858330469981144,0.871826724036435,0.853831693843782
S018_G01_D01_B03_T02,244,0.06,14,230,0.865023720532678,0.860622206800265,0.881264597264365
S018_G01_D01_B03_T03,242,0.06,14,228,0.850847787285082,0.861902848293914,0.867396789278273
S018_G01_D02_B01_T01,244,0.06,14,230,0.905093302776193,0.901995421193536,0.891774085742211
S018_G01_D02_B01_T02,246,0.06,14,232,0.975047549446158,0.974652093523789,0.972875341174077
S018_G01_D02_B01_T03,247,0.06,14,233,0.85884389295787,0.861952105487652,0.863769058838272
S018_G01_D02_B02_T01,248,0.06,14,234,0.889906020460563,0.90762456699612,0.855566620961359
S018_G01_D02_B02_T02,250,0.06,15,235,0.930964255754803,0.92984736651168,0.934366478302857
S018_G01_D02_B02_T03,250,0.06,15,235,0.862035978557576,0.882084066765461,0.855178695523346
S018_G01_D02_B03_T01,253,0.06,15,238,0.849861502498259,0.847303619010657,0.850543145174666
S018_G01_D02_B03_T02,250,0.06,15,235,0.888458887133243,0.900255652054451,0.887251056277427
S018_G01_D02_B03_T03,251,0.06,15,236,0.859925215952029,0.862284510566187,0.867433616339633
S019_G03_D01_B01_T02,240,0.06,14,226,0.787390506424373,0.78072233223703,0.796863999809943
S019_G03_D01_B01_T03,237,0.06,14,223,0.81492008808434,0.813581216390786,0.82115365842651
S019_G03_D01_B02_T01,235,0.06,14,221,0.768887396255403,0.778241439168566,0.783339915400687
S019_G03_D01_B02_T02,234,0.06,14,220,0.790778513347524,0.794122721795107,0.78968725210306
S019_G03_D01_B02_T03,240,0.06,14,226,0.740622322728506,0.745321921696255,0.743741949026232
S019_G03_D01_B03_T01,246,0.06,14,232,0.834168759424397,0.842752941366055,0.848167898704454
S019_G03_D01_B03_T02,248,0.06,14,234,0.774574583112797,0.787972959460665,0.784001921841877
S019_G03_D02_B01_T02,235,0.06,14,221,0.619714425549576,0.624082265413443,0.630646627291708
S019_G03_D02_B01_T03,241,0.06,14,227,0.768893724018609,0.747633642368609,0.74720563629475
S019_G03_D02_B02_T01,241,0.06,14,227,0.689831481068238,0.693323641412262,0.697038745733014
S019_G03_D02_B02_T02,244,0.06,14,230,0.858562453420425,0.868649753778847,0.881822226284838
S019_G03_D02_B02_T03,250,0.06,15,235,0.659741322345791,0.644733589381663,0.664401740859637
S019_G03_D02_B03_T01,240,0.06,14,226,0.678490282566743,0.681593854303093,0.691351706659749
S019_G03_D02_B03_T02,247,0.06,14,233,0.652690047082203,0.642288928984933,0.65726933350346
S019_G03_D02_B03_T03,246,0.06,14,232,0.812327812720395,0.823817778254689,0.794969897102537
S020_G01_D01_B01_T01,188,0.06,11,177,0.842806085561222,0.837181499224325,0.772073451519081
S020_G01_D01_B01_T02,197,0.06,11,186,0.791616636644692,0.791687132927298,0.795559192822836
S020_G01_D01_B01_T03,206,0.06,12,194,0.597167035389847,0.598346072041752,0.591870201719804
S020_G01_D01_B02_T01,208,0.06,12,196,0.573305137004988,0.581167551949776,0.54586095412342
S020_G01_D01_B02_T02,209,0.06,12,197,0.595204438456524,0.552188949694102,0.616816614864223
S020_G01_D01_B02_T03,209,0.06,12,197,0.619252382653069,0.619349311846634,0.619748612944734
S020_G01_D01_B03_T01,207,0.06,12,195,0.72679632603265,0.684937407481426,0.721609662177609
S020_G01_D01_B03_T02,210,0.06,12,198,0.553204064469043,0.563204518415224,0.580154310036594
S020_G01_D01_B03_T03,210,0.06,12,198,0.595763251144219,0.617541240879839,0.590374419065541
S020_G01_D02_B01_T01,208,0.06,12,196,0.749265341342674,0.765400723442808,0.760244965989371
S020_G01_D02_B01_T02,210,0.06,12,198,0.639615633063592,0.644019628454018,0.645217286370897
S020_G01_D02_B01_T03,210,0.06,12,198,0.765767892181657,0.760755632652673,0.757040741178245
